DateAndTime	Millitm	TagIndex	Val	Status	Marker
2020-03-16 18:02:49.000	3	0	90.4503784179688	 	 
2020-03-16 18:01:49.000	31	9	4.53506374359131	 	 
2020-03-16 18:01:49.000	31	8	13805.9013671875	 	 
2020-03-16 18:01:49.000	31	7	737.431030273438	 	 
2020-03-16 18:01:49.000	31	6	90.6360168457031	 	 
2020-03-16 18:01:49.000	31	5	0.1287841796875	 	 
2020-03-16 18:01:49.000	31	4	731.291015625	 	 
2020-03-16 18:01:49.000	31	3	731.320190429688	 	 
2020-03-16 18:01:49.000	31	2	0.6136474609375	 	 
2020-03-16 18:01:49.000	31	1	91.0549011230469	 	 
2020-03-16 18:01:49.000	31	0	89.9029693603516	 	 
2020-03-16 18:00:49.000	3	9	4.56489992141724	 	 
2020-03-16 18:00:49.000	3	8	13692.890625	 	 
2020-03-16 18:00:49.000	3	7	736.993530273438	 	 
2020-03-16 18:00:49.000	3	6	90.0671920776367	 	 
2020-03-16 18:00:49.000	3	5	0.1287841796875	 	 
2020-03-16 18:00:49.000	3	4	731.582702636719	 	 
2020-03-16 18:00:49.000	3	3	731.232666015625	 	 
2020-03-16 18:00:49.000	3	2	0.6136474609375	 	 
2020-03-16 18:00:49.000	3	1	90.7716827392578	 	 
2020-03-16 18:00:49.000	3	0	90.8740234375	 	 
2020-03-16 17:59:48.000	998	9	4.53035259246826	 	 
2020-03-16 17:59:48.000	998	8	13974.498046875	 	 
2020-03-16 17:59:48.000	998	7	736.6435546875	 	 
2020-03-16 17:59:48.000	998	6	91.6165924072266	 	 
2020-03-16 17:59:48.000	998	5	0.1287841796875	 	 
2020-03-16 17:59:48.000	998	4	731.145141601563	 	 
2020-03-16 17:59:48.000	998	3	731.597290039063	 	 
2020-03-16 17:59:48.000	998	2	0.6136474609375	 	 
2020-03-16 17:59:48.000	998	1	92.1806640625	 	 
2020-03-16 17:59:48.000	998	0	91.1620025634766	 	 
2020-03-16 17:58:49.000	27	9	4.52281475067139	 	 
2020-03-16 17:58:49.000	27	8	14041.49609375	 	 
2020-03-16 17:58:49.000	27	7	736.993530273438	 	 
2020-03-16 17:58:49.000	27	6	91.7403564453125	 	 
2020-03-16 17:58:49.000	27	5	0.1287841796875	 	 
2020-03-16 17:58:49.000	27	4	731.232666015625	 	 
2020-03-16 17:58:49.000	27	3	731.62646484375	 	 
2020-03-16 17:58:49.000	27	2	0.6136474609375	 	 
2020-03-16 17:58:49.000	27	1	90.064811706543	 	 
2020-03-16 17:58:49.000	27	0	92.7851867675781	 	 
2020-03-16 17:57:49.000	44	9	4.46879577636719	 	 
2020-03-16 17:57:49.000	44	8	13955.724609375	 	 
2020-03-16 17:57:49.000	44	7	737.051879882813	 	 
2020-03-16 17:57:49.000	44	6	91.1977081298828	 	 
2020-03-16 17:57:49.000	44	5	0.1287841796875	 	 
2020-03-16 17:57:49.000	44	4	731.261840820313	 	 
2020-03-16 17:57:49.000	44	3	731.553527832031	 	 
2020-03-16 17:57:49.000	44	2	0.6136474609375	 	 
2020-03-16 17:57:49.000	44	1	90.85498046875	 	 
2020-03-16 17:57:49.000	44	0	90.9811248779297	 	 
2020-03-16 17:56:49.000	27	9	4.55924654006958	 	 
2020-03-16 17:56:49.000	27	8	13910.078125	 	 
2020-03-16 17:56:49.000	27	7	736.62890625	 	 
2020-03-16 17:56:49.000	27	6	92.7851867675781	 	 
2020-03-16 17:56:49.000	27	5	0.1287841796875	 	 
2020-03-16 17:56:49.000	27	4	730.926391601563	 	 
2020-03-16 17:56:49.000	27	3	731.276428222656	 	 
2020-03-16 17:56:49.000	27	2	0.6136474609375	 	 
2020-03-16 17:56:49.000	27	1	91.4404678344727	 	 
2020-03-16 17:56:49.000	27	0	91.2310256958008	 	 
2020-03-16 17:55:48.000	998	9	4.46816730499268	 	 
2020-03-16 17:55:48.000	998	8	13903.083984375	 	 
2020-03-16 17:55:48.000	998	7	736.789367675781	 	 
2020-03-16 17:55:48.000	998	6	90.9549407958984	 	 
2020-03-16 17:55:48.000	998	5	0.1287841796875	 	 
2020-03-16 17:55:48.000	998	4	731.17431640625	 	 
2020-03-16 17:55:48.000	998	3	731.5244140625	 	 
2020-03-16 17:55:48.000	998	2	0.6136474609375	 	 
2020-03-16 17:55:48.000	998	1	91.1048889160156	 	 
2020-03-16 17:55:48.000	998	0	89.4103012084961	 	 
2020-03-16 17:54:49.000	31	9	4.51747560501099	 	 
2020-03-16 17:54:49.000	31	8	13871.05859375	 	 
2020-03-16 17:54:49.000	31	7	736.249755859375	 	 
2020-03-16 17:54:49.000	31	6	93.6777038574219	 	 
2020-03-16 17:54:49.000	31	5	0.1287841796875	 	 
2020-03-16 17:54:49.000	31	4	731.247253417969	 	 
2020-03-16 17:54:49.000	31	3	731.641052246094	 	 
2020-03-16 17:54:49.000	31	2	0.6136474609375	 	 
2020-03-16 17:54:49.000	31	1	91.3571701049805	 	 
2020-03-16 17:54:49.000	31	0	88.734375	 	 
2020-03-16 17:53:49.000	12	9	4.55641984939575	 	 
2020-03-16 17:53:49.000	12	8	13933.26953125	 	 
2020-03-16 17:53:49.000	12	7	736.687255859375	 	 
2020-03-16 17:53:49.000	12	6	91.7189331054688	 	 
2020-03-16 17:53:49.000	12	5	0.1287841796875	 	 
2020-03-16 17:53:49.000	12	4	731.699340820313	 	 
2020-03-16 17:53:49.000	12	3	731.203491210938	 	 
2020-03-16 17:53:49.000	12	2	0.6136474609375	 	 
2020-03-16 17:53:49.000	12	1	91.0882263183594	 	 
2020-03-16 17:53:49.000	12	0	91.5237731933594	 	 
2020-03-16 17:52:49.000	46	9	4.53851795196533	 	 
2020-03-16 17:52:49.000	46	8	13879.892578125	 	 
2020-03-16 17:52:49.000	46	7	737.504028320313	 	 
2020-03-16 17:52:49.000	46	6	91.6856079101563	 	 
2020-03-16 17:52:49.000	46	5	0.1287841796875	 	 
2020-03-16 17:52:49.000	46	4	730.940979003906	 	 
2020-03-16 17:52:49.000	46	3	731.276428222656	 	 
2020-03-16 17:52:49.000	46	2	0.6136474609375	 	 
2020-03-16 17:52:49.000	46	1	91.2595825195313	 	 
2020-03-16 17:52:49.000	46	0	89.6316452026367	 	 
2020-03-16 17:51:49.000	19	9	4.48324251174927	 	 
2020-03-16 17:51:49.000	19	8	13959.40625	 	 
2020-03-16 17:51:49.000	19	7	736.96435546875	 	 
2020-03-16 17:51:49.000	19	6	92.9065704345703	 	 
2020-03-16 17:51:49.000	19	5	0.1287841796875	 	 
2020-03-16 17:51:49.000	19	4	731.320190429688	 	 
2020-03-16 17:51:49.000	19	3	731.597290039063	 	 
2020-03-16 17:51:49.000	19	2	0.6136474609375	 	 
2020-03-16 17:51:49.000	19	1	92.0973587036133	 	 
2020-03-16 17:51:49.000	19	0	90.2123718261719	 	 
2020-03-16 17:50:49.000	46	9	4.52689790725708	 	 
2020-03-16 17:50:49.000	46	8	13893.14453125	 	 
2020-03-16 17:50:49.000	46	7	736.6435546875	 	 
2020-03-16 17:50:49.000	46	6	93.3254547119141	 	 
2020-03-16 17:50:49.000	46	5	0.1287841796875	 	 
2020-03-16 17:50:49.000	46	4	731.670227050781	 	 
2020-03-16 17:50:49.000	46	3	731.597290039063	 	 
2020-03-16 17:50:49.000	46	2	0.6136474609375	 	 
2020-03-16 17:50:49.000	46	1	91.1834259033203	 	 
2020-03-16 17:50:49.000	46	0	90.1147918701172	 	 
2020-03-16 17:49:49.000	15	9	4.55799007415771	 	 
2020-03-16 17:49:49.000	15	8	14060.26953125	 	 
2020-03-16 17:49:49.000	15	7	736.585205078125	 	 
2020-03-16 17:49:49.000	15	6	93.0017700195313	 	 
2020-03-16 17:49:49.000	15	5	0.1287841796875	 	 
2020-03-16 17:49:49.000	15	4	731.582702636719	 	 
2020-03-16 17:49:49.000	15	3	731.655639648438	 	 
2020-03-16 17:49:49.000	15	2	0.6136474609375	 	 
2020-03-16 17:49:49.000	15	1	91.0596618652344	 	 
2020-03-16 17:49:49.000	15	0	91.5380554199219	 	 
2020-03-16 17:48:49.000	42	9	4.52187252044678	 	 
2020-03-16 17:48:49.000	42	8	13937.6875	 	 
2020-03-16 17:48:49.000	42	7	736.147644042969	 	 
2020-03-16 17:48:49.000	42	6	93.1731338500977	 	 
2020-03-16 17:48:49.000	42	5	0.1287841796875	 	 
2020-03-16 17:48:49.000	42	4	731.684814453125	 	 
2020-03-16 17:48:49.000	42	3	731.538940429688	 	 
2020-03-16 17:48:49.000	42	2	0.6136474609375	 	 
2020-03-16 17:48:49.000	42	1	90.9906463623047	 	 
2020-03-16 17:48:49.000	42	0	90.4765548706055	 	 
2020-03-16 17:47:49.000	22	9	4.50020217895508	 	 
2020-03-16 17:47:49.000	22	8	14007.62890625	 	 
2020-03-16 17:47:49.000	22	7	736.658081054688	 	 
2020-03-16 17:47:49.000	22	6	92.4496002197266	 	 
2020-03-16 17:47:49.000	22	5	0.1287841796875	 	 
2020-03-16 17:47:49.000	22	4	731.247253417969	 	 
2020-03-16 17:47:49.000	22	3	732.034790039063	 	 
2020-03-16 17:47:49.000	22	2	0.6136474609375	 	 
2020-03-16 17:47:49.000	22	1	91.2143707275391	 	 
2020-03-16 17:47:49.000	22	0	90.7264556884766	 	 
2020-03-16 17:46:49.000	0	9	4.50240039825439	 	 
2020-03-16 17:46:49.000	0	8	14111.4375	 	 
2020-03-16 17:46:49.000	0	7	736.716430664063	 	 
2020-03-16 17:46:49.000	0	6	91.9474182128906	 	 
2020-03-16 17:46:49.000	0	5	0.1287841796875	 	 
2020-03-16 17:46:49.000	0	4	731.684814453125	 	 
2020-03-16 17:46:49.000	0	3	731.17431640625	 	 
2020-03-16 17:46:49.000	0	2	0.6136474609375	 	 
2020-03-16 17:46:49.000	0	1	90.6693420410156	 	 
2020-03-16 17:46:49.000	0	0	92.2996597290039	 	 
2020-03-16 17:45:49.000	26	9	4.47853183746338	 	 
2020-03-16 17:45:49.000	26	8	13959.40625	 	 
2020-03-16 17:45:49.000	26	7	736.687255859375	 	 
2020-03-16 17:45:49.000	26	6	91.319091796875	 	 
2020-03-16 17:45:49.000	26	5	0.1287841796875	 	 
2020-03-16 17:45:49.000	26	4	731.17431640625	 	 
2020-03-16 17:45:49.000	26	3	731.013916015625	 	 
2020-03-16 17:45:49.000	26	2	0.6136474609375	 	 
2020-03-16 17:45:49.000	26	1	90.845458984375	 	 
